antibody,Target Name,Target Uniprot ID,Pan or P-Site,mean Normalized Sham,mean Normalized Sham Apo,mean Normalized Smoke Treated,mean Normalized Smoke Treated Apocynin,error Normalized Sham,error Normalized Sham Apo,error Normalized Smoke Treated,error Normalized Smoke Treated Apocynin,log2fc Sham vs. Sham Apo,log2fc Sham vs. Smoke Treated,log2fc Smoke Treated vs. Smoke Treated Apocynin,pval Sham vs. Sham Apo,pval Sham vs. Smoke Treated,pval Smoke Treated vs. Smoke Treated Apocynin,significant Sham vs. Sham Apo,significant Sham vs. Smoke Treated,significant Smoke Treated vs. Smoke Treated Apocynin
NK103-6,"MKK4 (MAP2K4, MEK4)",P45985,Pan-specific,6966.666666666667,4721.333333333333,6458.833333333333,5105.666666666667,0.28700159489633176,0.272310081897769,0.18592108998013057,0.14110683118974557,-0.13401318160261483,0.09363920408844881,-0.1896774653153362,0.5104368474532517,0.31531655977759376,0.10116605880510865,0.0,0.0,0.0
sc-964,MKK4 (MAP2K4; MEK4),P45985,Pan-specific,924.5,1054.6666666666667,1493.6666666666667,1159.8333333333333,0.3342347214710655,0.1952170248630426,0.23038012348434123,0.3225559227858409,-0.13401318160261483,0.09363920408844881,-0.1896774653153362,0.5104368474532517,0.31531655977759376,0.10116605880510865,0.0,0.0,0.0
PK715,"MKK4 (MAP2K4, MEK4)",P45985,S257,2798.0,3152.1666666666665,3565.1666666666665,3420.0,0.3413152251608291,0.49454519818819515,0.39488569959328695,0.45467836257309946,0.17194785491111925,0.3495735597634281,-0.059973197154921255,0.7138550951491351,0.39381764155485555,0.8947713358348643,0.0,0.0,0.0
PK716,"MKK4 (MAP2K4, MEK4)",P45985,S80,3661.8333333333335,4147.0,6689.5,4137.5,0.3884514435695538,0.22273129169680894,0.24747738993945737,0.444551863041289,0.17950191821822722,0.8693322530700915,-0.6931390701758835,0.5708158613041022,0.016094403558025994,0.06372289291270285,0.0,0.0,0.0
sc-528,CDKN1B (p27; Kip1),P46527,Pan-specific,1032.0,1541.8333333333333,1393.1666666666667,1648.8333333333333,0.2235142118863049,0.47915540662270745,0.5813295051242173,0.15637319316688567,0.579203852748031,0.4329248893246292,0.24307771617559804,0.21942900647139446,0.41745923547181707,0.5638956683733373,0.0,0.0,0.0
NK101-4,"MKK3 (MAP2K3, MEK3)",P46734,Pan-specific,4013.5,3183.5,2888.0,5773.0,0.4418421161911881,0.29705251033977276,0.1415050784856879,0.24025636584098387,0.0734669286822361,0.15391055710684237,0.07519091498665476,0.2756183851326902,0.17818600210068877,0.20100124611015327,0.0,1.0,0.0
NK101-5,"MKK3 (MAP2K3, MEK3)",P46734,Pan-specific,4842.0,2953.8333333333335,2770.8333333333335,3705.8333333333335,0.251548946716233,0.2537380804604187,0.09507769423558898,0.1695974814481673,0.0734669286822361,0.15391055710684237,0.07519091498665476,0.2756183851326902,0.17818600210068877,0.20100124611015327,0.0,1.0,0.0
NK101-6,MKK3 (MAP2K3; MEK3),P46734,Pan-specific,4953.166666666667,4489.666666666667,4521.5,4797.666666666667,0.18941866594883186,0.24240849357784536,0.27395038519665305,0.3384978809143333,0.0734669286822361,0.15391055710684237,0.07519091498665476,0.2756183851326902,0.17818600210068877,0.20100124611015327,0.0,1.0,0.0
sc-8407,MKK3 (MAP2K3; MEK3); MKK6 (MAP2K6),P46734,Pan-specific,656.8333333333334,465.1666666666667,1206.8333333333333,512.1666666666666,0.43609912881671314,0.5680162426848202,0.5664042719698016,0.459919730990346,0.0734669286822361,0.15391055710684237,0.07519091498665476,0.2756183851326902,0.17818600210068877,0.20100124611015327,0.0,1.0,0.0
sc-959,MKK3 (MAP2K3; MEK3),P46734,Pan-specific,665.8333333333334,1418.3333333333333,1746.0,845.3333333333334,0.1539424280350438,0.44065804935370156,0.1798396334478809,0.5180073606729758,0.0734669286822361,0.15391055710684237,0.07519091498665476,0.2756183851326902,0.17818600210068877,0.20100124611015327,0.0,1.0,0.0
sc-960,MKK3 (MAP2K3; MEK3),P46734,Pan-specific,1106.6666666666667,1621.5,2031.1666666666667,1382.1666666666667,0.3929718875502008,0.4119642306506321,0.11350893028090042,0.5114353470798666,0.0734669286822361,0.15391055710684237,0.07519091498665476,0.2756183851326902,0.17818600210068877,0.20100124611015327,0.0,1.0,0.0
PK713,"MKK3 (MAP2K3, MEK3)",P46734,S218,31296.333333333332,31106.666666666668,19547.333333333332,13347.5,0.27263044659118746,0.35204672096013717,0.24831463228857595,0.14352250733595553,-0.008769834848158764,-0.6790218343861699,-0.5504022580605202,0.9816070302176473,0.05289304081971127,0.050030841782243006,0.0,0.0,0.0
PK714,"MKK3 (MAP2K3, MEK3)",P46734,Y230,4570.666666666667,4910.666666666667,3321.5,6625.333333333333,0.10863963438350838,0.1535885600506833,0.37362637362637363,0.3514624002146643,0.10351428778723806,-0.4605696943126304,0.9961581267502402,0.5039922589969233,0.10292328917372166,0.04191165605563673,0.0,0.0,0.0
PN681,YAP1,P46937,S109,7120.666666666667,7812.666666666667,5948.333333333333,10045.5,0.3056517804200605,0.11413089854083112,0.03175492668347812,0.3079488328107112,0.13380274315475768,-0.25952682312010467,0.7559919732180826,0.7347907605071439,0.5712496595433499,0.0580502921154058,0.0,0.0,0.0
PN683,YAP1,P46937,S127,6892.333333333333,5621.166666666667,6364.166666666667,5086.833333333333,0.12648514452451196,0.3499075913462013,0.10367945528348826,0.08049102803534176,-0.2941228849706695,-0.11502085830288646,-0.32320379184136766,0.2748082421704745,0.4144278926026266,0.01808456930057949,0.0,0.0,0.0
PN682,YAP1,P46937,T119,5062.0,7246.166666666667,4646.5,9664.5,0.2838140392466746,0.21065544234116118,0.4843789232038452,0.20342490558228574,0.5175104816724702,-0.12356309959810668,1.05655068763001,0.06482592310480222,0.7610121938067923,0.01047037385954438,0.0,0.0,1.0
PN1000,UTRN,P46939,Y3197,5146.0,5917.333333333333,8491.666666666666,5209.666666666667,0.17813188236818242,0.24712708427219474,0.2986195616617599,0.24064239554674005,0.20149570974205513,0.7225962834855822,-0.7048566739520611,0.42417466564467043,0.0513664017731004,0.05660758467828029,0.0,0.0,0.0
PN803,P2RY1 (P2Y purinoceptor 1),P47900,S352+S354,4960.833333333333,9005.833333333334,11208.333333333334,5189.166666666667,0.3270395878828602,0.4064279325128774,0.18035192069392805,0.30225362667951394,0.8602772901248295,1.1759173733032366,-1.1109969884540765,0.09277368272255417,0.0037677921537269416,0.0037856672920293165,0.0,1.0,1.0
F37720,FasL,P48023,Pan-specific,3832.3333333333335,3939.3333333333335,1623.0,2990.0,0.44701516337595315,0.6150222823940882,0.27192441979872667,0.10546265328874026,0.03972844718149753,-1.2395600511235632,0.8814824845374961,0.9540666153194357,0.23047382013041967,0.04976529697631778,0.0,0.0,0.0
NK209,PIP5K2a,P48426,Pan-specific,1884.5,2126.5,1500.0,1465.5,0.25320597859732913,0.275883689944353,0.32155555555555554,0.11804844762879563,0.17429905996140696,-0.32921929428111335,-0.03356953269370174,0.5349263185982983,0.27247789347848056,0.8961076472388723,0.0,0.0,0.0
PN662,SOX9,P48436,Pan-specific,1614.5,2365.1666666666665,3001.8333333333335,2170.6666666666665,0.172395994631981,0.3244779555117093,0.2572316917439343,0.3738738738738739,0.5508544088712937,0.8947564374562672,-0.46770567952515707,0.162145914378978,0.027288075027677466,0.21558737696386715,0.0,0.0,0.0
PN752,GCLC,P48506,S5+S8,2283.6666666666665,2744.1666666666665,2076.1666666666665,4521.666666666667,0.34715126745487285,0.21834193744306105,0.23207834952235695,0.39778842609657206,0.2650160217044031,-0.13742982204702686,1.1229323794379489,0.3658425467431098,0.6655527581914011,0.05755534970207505,0.0,0.0,0.0
NN282-1,Kv3.1 (KCNC1; Kv4),P48547,Pan-specific,3324.6666666666665,4378.833333333333,2669.1666666666665,2658.5,0.16419356994853285,0.3090879102754412,0.4640024976584453,0.11629364930098428,0.3973368368557133,-0.31682031000306843,-0.005776925858048671,0.20185165169370067,0.3732149287306166,0.9873013219060474,0.0,0.0,0.0
AP7400a,CK1a (CSNK1A1),P48729,Pan-specific,1379.0,1138.6666666666667,1084.8333333333333,1297.5,0.3016678752719362,0.20364949258391882,0.5451938341783172,0.19293513166345536,-0.27627698261464595,0.0654488429772177,-0.15333676124595497,0.35395721406241837,0.8789367063685614,0.7127861005231677,0.0,0.0,0.0
sc-6478,CK1a (CSNK1A1),P48729,Pan-specific,454.6666666666667,393.0,443.0,1106.6666666666667,0.15004887585532747,0.2340966921119593,0.3431151241534989,0.36907630522088347,-0.27627698261464595,0.0654488429772177,-0.15333676124595497,0.35395721406241837,0.8789367063685614,0.7127861005231677,0.0,0.0,0.0
AP7402a,CK1d (CSNK1D),P48730,Pan-specific,1295.1666666666667,1262.3333333333333,884.3333333333334,838.6666666666666,0.2814309612662463,0.3855294428307367,0.5839929639401934,0.18614202437731853,0.13822906847746597,0.08873999247972505,-0.590664929224302,0.6623808059442787,0.8192989476870169,0.24008202720286792,0.0,0.0,0.0
sc-6474,CK1d (CSNK1D),P48730,Pan-specific,264.1666666666667,421.8333333333333,756.3333333333334,392.1666666666667,0.3554153522607781,0.3267483208218096,0.3102688408990745,0.3932568352457855,0.13822906847746597,0.08873999247972505,-0.590664929224302,0.6623808059442787,0.8192989476870169,0.24008202720286792,0.0,0.0,0.0
sc-6475,CK1d (CSNK1D),P48730,Pan-specific,479.1666666666667,872.3333333333334,496.1666666666667,793.8333333333334,0.20139130434782607,0.5926633549866259,0.49087448214085766,0.3415214500664847,0.13822906847746597,0.08873999247972505,-0.590664929224302,0.6623808059442787,0.8192989476870169,0.24008202720286792,0.0,0.0,0.0
PK922,CK1d,P48730,S370,12772.333333333334,9891.5,10426.666666666666,7721.333333333333,0.1290027924941932,0.44268648165933716,0.16005967604433077,0.13713808783744894,-0.36876088939317697,-0.29274409815350744,-0.43335611070496044,0.2710005712396855,0.08385869203282362,0.026080537864931003,0.0,0.0,0.0
PK923,CK1d,P48730,T176,5047.666666666667,4597.833333333333,3965.5,6023.5,0.25153536287393513,0.26116165826899146,0.08880763249695288,0.1060845023657342,-0.13466247123861969,-0.3481138588347815,0.6030992362196879,0.620269756850441,0.16408526614865193,0.0028912332747361913,0.0,0.0,0.0
PK924,CK1d,P48730,T347,5027.0,3627.3333333333335,5148.0,6426.333333333333,0.22266427955705856,0.19227470440482755,0.1989121989121989,0.3044763732558743,-0.4707883613566724,0.034314364525334866,0.3199837616538646,0.2441451283356102,0.9248978073450937,0.3564863702276265,0.0,0.0,0.0
NN326-1,SLC9A3 (NHE3),P48764,Pan-specific,4624.333333333333,5202.333333333333,3214.8333333333335,3205.1666666666665,0.32124750714817757,0.25836697208517545,0.06475193115247033,0.14877021475742291,0.16991344661704574,-0.524501448772739,-0.0043445677885615,0.5943843769258438,0.13439830965213675,0.9726556638059349,0.0,0.0,0.0
44-722G,Paxillin 1,P49023,Y118,5006.166666666667,4649.0,5655.333333333333,3798.5,0.45528292883221805,0.41127124112712404,0.2797555896105937,0.17195384142863412,-0.1067858965658695,0.17590573878160998,-0.5741822399606148,0.8176617407382488,0.6407097798922863,0.06246488293279187,0.0,0.0,0.0
NK097-2,MAPKAPK2 (RPS6KC1),P49137,Pan-specific,965.0,2134.1666666666665,1751.6666666666667,2537.1666666666665,0.32815198618307423,0.2681244305609788,0.2603235014272122,0.4855372353237426,0.900889138636653,0.5185758569352449,-0.13478301708157153,0.1414172856632597,0.3216911963813256,0.27756892303771363,1.0,0.0,0.0
sc-6221,MAPKAPK2 (RPS6KC1),P49137,Pan-specific,2429.3333333333335,3256.1666666666665,2590.8333333333335,1478.6666666666667,0.5327021587998536,0.41720837385473714,0.5151924520210142,0.4560414788097385,0.900889138636653,0.5185758569352449,-0.13478301708157153,0.1414172856632597,0.3216911963813256,0.27756892303771363,1.0,0.0,0.0
sc-7871,MAPKAPK2 (RPS6KC1),P49137,Pan-specific,954.1666666666666,2095.5,1275.8333333333333,1139.5,0.16861717612809315,0.13759643680903522,0.3758327890267799,0.22977914289893223,0.900889138636653,0.5185758569352449,-0.13478301708157153,0.1414172856632597,0.3216911963813256,0.27756892303771363,1.0,0.0,0.0
PK690,MAPKAPK2 (RPS6KC1),P49137,T222,10078.833333333334,9225.0,8699.5,11707.333333333334,0.1259294781693207,0.23335140018066847,0.17577638561603157,0.25519617333864814,-0.12770783429560403,-0.21232426039803218,0.42840810966155013,0.5136574741685254,0.2187045446876359,0.12184008712609107,0.0,0.0,0.0
PK691,MAPKAPK2 (RPS6KC1),P49137,Y225+T226,20999.666666666668,21300.666666666668,21970.333333333332,18805.166666666668,0.15022989782906604,0.1478670464148227,0.10440341268275906,0.1571110776293749,0.02053215673047691,0.06519033067099536,-0.22442766568880287,0.8997325264764879,0.6604121201818898,0.11771299418523973,0.0,0.0,0.0
sc-7886,FAS (Apo1; CD95),P49327,Pan-specific,792.3333333333334,1608.6666666666667,1303.1666666666667,1241.5,0.36292245126910677,0.3425196850393701,0.20318028733427118,0.4083769633507854,0.9111943025056239,0.6073504948307916,-0.06993734564292203,0.06545907289434691,0.14319912303979188,0.8494076567795468,0.0,0.0,0.0
PN698,FASN (FAS),P49327,S207,3563.0,1846.8333333333333,3147.1666666666665,4001.3333333333335,0.16315838712695296,0.13927744186746085,0.2632526611237621,0.37129290236587803,-0.9480388066596703,-0.17903890101963785,0.3464272357634707,0.0022354975377251052,0.4724113028694866,0.3636487356215777,0.0,0.0,0.0
PN749,FASN (FAS),P49327,Y45,2216.3333333333335,1765.3333333333333,1351.3333333333333,3602.6666666666665,0.0838722614929563,0.36404833836858,0.2718302910705476,0.07247717739945721,-0.3282342555325951,-0.713791288872914,1.4146815858587858,0.23395267605609676,0.006052340949420022,8.66339623643085e-06,0.0,0.0,1.0
AP7524a,CDK8,P49336,Pan-specific,330.0,359.5,276.8333333333333,650.8333333333334,0.3080808080808081,0.2758460825220213,0.4001605458559101,0.23679043960734103,0.44342623309297696,1.218471644506117,-1.1689410292011015,0.44907027103304686,0.022280295657928707,0.017691487955247095,0.0,1.0,1.0
NK031-4,CDK8,P49336,Pan-specific,3096.8333333333335,4211.166666666667,7206.333333333333,3205.0,0.6285273487254005,0.45264574345984876,0.3339809118522288,0.35673426937077485,0.44342623309297696,1.218471644506117,-1.1689410292011015,0.44907027103304686,0.022280295657928707,0.017691487955247095,0.0,1.0,1.0
sc-1521,CDK8,P49336,Pan-specific,,543.8333333333334,,490.0,,0.20390233936050664,,0.473469387755102,0.44342623309297696,1.218471644506117,-1.1689410292011015,0.44907027103304686,0.022280295657928707,0.017691487955247095,0.0,1.0,1.0
610551,Arrestin b,P49407,Pan-specific,8974.0,8995.0,6612.0,6427.833333333333,0.12417353837010624,0.3090976468408375,0.4150030248033878,0.18541758498197944,0.0033720974624994147,-0.4406644593840314,-0.04075420263195972,0.9891678251790633,0.15162643929489147,0.9033481347569168,0.0,0.0,0.0
44-200,Arrestin b,P49407,S412,1418.6666666666667,1441.5,1081.3333333333333,885.0,0.17739661654135339,0.4532315874667592,0.3509042334566379,0.09001883239171375,0.023035186714873132,-0.39172433128391687,-0.28906195852575706,0.948931064209795,0.17455610168035943,0.35789268141003616,0.0,0.0,0.0
NN456-2,PCYT1A (CTPCT; CCTA),P49585,Pan-specific,5825.833333333333,5397.666666666667,6619.833333333333,5522.166666666667,0.11880989844085253,0.19683402293171948,0.17459318378274044,0.24697431563697822,-0.07448229002426378,0.04556436298693119,-0.28153650524418855,0.6741693226036456,0.37848695070697147,0.1253809610777062,0.0,0.0,0.0
NN606-1,PCYT1A-PNT,P49585,Pan-specific,1041.6666666666667,1014.0,764.8333333333334,792.3333333333334,0.13301333333333337,0.1561472715318869,0.3689983293382726,0.053288458841677176,-0.07448229002426378,0.04556436298693119,-0.28153650524418855,0.6741693226036456,0.37848695070697147,0.1253809610777062,0.0,0.0,0.0
PN561,PCYT1A (CTPCT; CCTA),P49585,S329+S331,861.1666666666666,2313.3333333333335,1605.8333333333333,2678.3333333333335,0.3463002386942778,0.42636887608069163,0.17467566165023354,0.5332088778261772,1.4256087790407632,0.8989577827582231,0.7380133573793728,0.03128414141515684,0.007430252969443316,0.21100601211046685,1.0,0.0,0.0
AP7403a,CK1e (CSNK1E),P49674,Pan-specific,1425.5,1376.6666666666667,611.3333333333334,1454.6666666666667,0.46743832573366073,0.45883777239709445,0.2390039985459833,0.1975252062328139,-0.052671503274852434,-1.2234147739415975,1.0650848562557642,0.9085492582804795,0.05417427648703843,0.0022081014086040344,0.0,0.0,1.0
sc-6472,CK1e (CSNK1E),P49674,Pan-specific,289.0,1110.8333333333333,592.5,681.8333333333334,0.4890426758938869,0.4452113028257065,0.6371308016877638,0.27401613297482275,-0.052671503274852434,-1.2234147739415975,1.0650848562557642,0.9085492582804795,0.05417427648703843,0.0022081014086040344,0.0,0.0,1.0
PN575,C-EBPa,P49715,T226+T230,8608.0,9081.5,9144.833333333334,6497.833333333333,0.1828144361833953,0.14676356695846868,0.12970286804327885,0.07923153871803422,0.07725253061647791,0.08727879887392294,-0.49299813714187085,0.6593308721147149,0.6367234964190667,0.015045052725793475,0.0,0.0,0.0
PN618,MCM2,P49736,S40+S41,3713.1666666666665,3050.8333333333335,3372.5,4915.166666666667,0.2550832622649132,0.42942729673131197,0.2686434395848777,0.3338871746182451,-0.28344670466303035,-0.13883162929815202,0.5434218940630725,0.43669295738980785,0.6032433619343398,0.13892892247959227,0.0,0.0,0.0
PN620,MCM2,P49736,Y137+S139,7324.166666666667,6618.166666666667,9127.333333333334,7445.833333333333,0.10510107331133613,0.2189176257271651,0.32920653470649824,0.20317851147174038,-0.14623299727239936,0.3175287989732603,-0.2937600966096816,0.39908743445175954,0.30401862711376954,0.38438106409062356,0.0,0.0,0.0
PN684,YLPM1,P49750,S561,7654.666666666667,10626.833333333334,9888.333333333334,10451.333333333334,0.3233321720954538,0.30563092381445295,0.20086521714703068,0.2051093959303438,0.4733002953902453,0.3693878220760837,0.07988772440941037,0.19506789385290432,0.2384925144444464,0.7510572951967499,0.0,0.0,0.0
AP7529a,CLK1,P49759,Pan-specific,1303.3333333333333,1410.8333333333333,1175.0,1006.3333333333334,0.28670076726342714,0.22335105335696004,0.510354609929078,0.18118582312023848,0.11434146058828949,-0.14954535002119615,-0.22355250065989318,0.6944641046619753,0.7193832706688347,0.6005215069082535,0.0,0.0,0.0
PK583,CLK1,P49759,S337,4038.6666666666665,4345.166666666667,3657.5,3947.5,0.23704192802905252,0.2598033574981141,0.0809295967190704,0.13565547815072831,0.10553243784664727,-0.14302121304836696,0.11008140172175013,0.6871705041323749,0.4675616307573446,0.39295158250078244,0.0,0.0,0.0
PK584,CLK1,P49759,S337+T338,2043.1666666666667,1957.5,1685.5,3001.5,0.1635533077738804,0.10855683269476374,0.21803619104123406,0.24199011605308454,-0.06179458591662973,-0.27763026611082225,0.8325070406426872,0.6956552933021201,0.20513329756617618,0.017898072157715026,0.0,0.0,0.0
AP7531a,CLK3,P49761,Pan-specific,2414.0,2737.6666666666665,2012.1666666666667,1878.6666666666667,0.19331676332504835,0.24461220017046148,0.33656368204533527,0.14513839602555004,0.1815211212616688,-0.2626758683575114,-0.0990406968090297,0.441463402325766,0.3933318268359748,0.7471809344457265,0.0,0.0,0.0
NK069-3,GSK3a,P49840,Pan-specific,830.8333333333334,876.5,1131.1666666666667,628.6666666666666,0.15626880641925775,0.07491918615706407,0.12013162418348805,0.19459172852598094,0.07719499219513598,0.44518050850115687,-0.7737803727816467,0.5878097863972538,0.01772859872299802,0.0014667751967312366,0.0,0.0,0.0
sc-7291,GSK3a,P49840,Pan-specific,566.8333333333334,480.8333333333333,1008.0,411.1666666666667,0.41958247574242863,0.2262276140958983,0.18584656084656082,0.5954600729631131,0.07719499219513598,0.44518050850115687,-0.7737803727816467,0.5878097863972538,0.01772859872299802,0.0014667751967312366,0.0,0.0,0.0
PK647,GSK3a,P49840,S278+Y279,3655.0,4025.5,2916.0,3644.8333333333335,0.2758777929776562,0.2590154432161636,0.2511431184270691,0.19886597466733733,0.13929658269425266,-0.3258806865128625,0.3218621265277227,0.6164342844400618,0.26352296440590406,0.18575087487110611,0.0,0.0,0.0
